TF8 7RA,52.6298840000,-2.4753820000
TF8 7RB,52.6277490000,-2.4801140000
TF8 7RD,52.6312280000,-2.4756900000
TF8 7ZR,52.6408450000,-2.4446150000
TF8 7AA,52.6275940000,-2.4808220000
TF8 7AB,52.6272440000,-2.4813810000
TF8 7AD,52.6277530000,-2.4837490000
TF8 7AE,52.6276820000,-2.4841640000
TF8 7AF,52.6273430000,-2.4836130000
TF8 7AG,52.6276180000,-2.4844580000
TF8 7AL,52.6278520000,-2.4857880000
TF8 7AN,52.6281030000,-2.4865910000
TF8 7AP,52.6231390000,-2.4640060000
TF8 7AQ,52.6280190000,-2.4845940000
TF8 7AR,52.6285030000,-2.4879110000
TF8 7AS,52.6290930000,-2.4887300000
TF8 7AT,52.6293260000,-2.4888950000
TF8 7AU,52.6287130000,-2.4870130000
TF8 7AW,52.6284130000,-2.4878950000
TF8 7AY,52.6282220000,-2.4861940000
TF8 7AZ,52.6281810000,-2.4895910000
TF8 7BA,52.6279780000,-2.4753320000
TF8 7BB,52.6275450000,-2.4735840000
TF8 7BD,52.6279960000,-2.4732340000
TF8 7BJ,52.6320320000,-2.5038630000
TF8 7BL,52.6310270000,-2.5117560000
TF8 7BN,52.6379530000,-2.5190330000
TF8 7BP,52.6319510000,-2.5318430000
TF8 7BS,52.6277630000,-2.5173730000
TF8 7BU,52.6378120000,-2.5266560000
TF8 7BW,52.6357900000,-2.5279440000
TF8 7BX,52.6381920000,-2.5334850000
TF8 7BY,52.6399730000,-2.5359480000
TF8 7BZ,52.6392350000,-2.5361310000
TF8 7DA,52.6403060000,-2.5372050000
TF8 7DB,52.6401960000,-2.5395830000
TF8 7DD,52.6402850000,-2.5404000000
TF8 7DE,52.6441980000,-2.5437150000
TF8 7DF,52.6407670000,-2.5483980000
TF8 7DG,52.6307600000,-2.4942150000
TF8 7DL,52.6328880000,-2.4927470000
TF8 7DN,52.6310440000,-2.4949860000
TF8 7DP,52.6321480000,-2.4968430000
TF8 7DQ,52.6388890000,-2.4929000000
TF8 7DR,52.6328970000,-2.4948010000
TF8 7DS,52.6312330000,-2.4942330000
TF8 7DT,52.6328370000,-2.4918450000
TF8 7DU,52.6369630000,-2.4898370000
TF8 7DW,52.6311380000,-2.4963320000
TF8 7DX,52.6398930000,-2.4915230000
TF8 7DY,52.6406380000,-2.4902330000
TF8 7DZ,52.6412240000,-2.4898550000
TF8 7EA,52.6415300000,-2.4898440000
TF8 7EB,52.6402970000,-2.4901700000
TF8 7ED,52.6406230000,-2.4894340000
TF8 7EE,52.6408740000,-2.4854620000
TF8 7EF,52.6424870000,-2.4844310000
TF8 7EG,52.6311730000,-2.4978680000
TF8 7EH,52.6419680000,-2.4918410000
TF8 7EJ,52.6425730000,-2.4913010000
TF8 7EL,52.6402190000,-2.4937750000
TF8 7EP,52.6437190000,-2.4994300000
TF8 7EQ,52.6418740000,-2.4892710000
TF8 7ER,52.6435740000,-2.4990860000
TF8 7ES,52.6429740000,-2.4992890000
TF8 7ET,52.6417550000,-2.4984030000
TF8 7EU,52.6419840000,-2.4972970000
TF8 7EW,52.6416000000,-2.4945740000
TF8 7EX,52.6385310000,-2.4975540000
TF8 7EY,52.6376450000,-2.5008980000
TF8 7EZ,52.6383880000,-2.4952170000
TF8 7HA,52.6105780000,-2.4337910000
TF8 7HG,52.6270920000,-2.4743180000
TF8 7HH,52.6275150000,-2.4713800000
TF8 7HJ,52.6253350000,-2.4633940000
TF8 7HL,52.6231430000,-2.4584080000
TF8 7HN,52.6235990000,-2.4549560000
TF8 7HP,52.6216630000,-2.4551130000
TF8 7HQ,52.6270510000,-2.4734160000
TF8 7HR,52.6206460000,-2.4531680000
TF8 7HS,52.6199450000,-2.4529830000
